Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Emp_EnvironmentSatisfaction,Emp_JobSatisfaction,Emp_WorkLifeBalance,Mgr_JobInvolvement,Mgr_PerformanceRating,Time_in_min,Time_in_max,Time_in_mean,Time_out_min,Time_out_max,Time_out_mean
33,No,Non-Travel,Sales,7,3,Life Sciences,1334,Male,2,Sales Executive,Married,112450,0.0,21,0,8.0,3,7,0,7,3.0,2.0,4.0,3,4,09:16:42,10:41:04,09:58:20,15:31:45,17:37:53,16:40:51
56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1335,Male,2,Laboratory Technician,Married,33120,9.0,19,0,7.0,1,5,4,3,2.0,2.0,3.0,1,3,09:08:42,10:47:48,09:59:03,17:57:00,20:00:05,18:59:51
51,No,Travel_Rarely,Research & Development,3,2,Other,1336,Female,2,Sales Representative,Single,190490,7.0,14,1,23.0,2,20,15,15,1.0,3.0,3.0,3,3,09:14:07,10:55:18,09:58:42,15:31:28,17:45:26,16:39:53
31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1337,Female,3,Sales Executive,Married,21410,4.0,20,0,12.0,2,7,7,7,2.0,3.0,2.0,3,4,09:11:38,10:41:45,09:58:43,17:29:01,19:33:05,18:22:36
26,No,Travel_Rarely,Sales,17,3,Medical,1338,Female,2,Manager,Married,57690,1.0,19,0,5.0,4,5,4,3,3.0,2.0,2.0,2,3,09:06:38,10:42:35,09:59:34,16:26:09,18:34:39,17:40:40
58,Yes,Travel_Rarely,Sales,2,2,Medical,1339,Female,1,Research Scientist,Married,43850,1.0,13,1,40.0,2,40,15,6,4.0,4.0,2.0,2,3,09:17:20,10:43:23,09:57:29,16:36:30,18:46:04,17:30:23
19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1340,Male,1,Manager,Single,53320,1.0,23,1,0.0,2,0,0,0,4.0,3.0,2.0,3,4,09:13:43,10:47:11,09:58:11,17:53:51,20:27:37,19:20:01
22,No,Travel_Rarely,Sales,29,4,Technical Degree,1341,Male,1,Sales Executive,Married,46630,0.0,13,1,3.0,1,2,2,1,3.0,4.0,3.0,3,3,09:13:39,11:14:29,09:59:36,14:59:29,17:30:05,16:22:23
49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1342,Female,1,Sales Executive,Married,47240,1.0,11,1,16.0,3,15,5,11,3.0,1.0,2.0,2,3,09:15:22,11:03:21,09:58:04,15:55:02,18:28:09,17:09:44
43,No,Travel_Frequently,Sales,2,2,Life Sciences,1343,Male,1,Sales Executive,Single,32110,4.0,13,0,18.0,2,3,1,2,2.0,3.0,3.0,4,3,09:23:39,10:47:07,10:01:23,17:08:00,19:17:40,18:00:06
50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1344,Male,2,Sales Executive,Single,53770,4.0,14,1,16.0,3,2,2,1,3.0,4.0,3.0,4,3,09:13:30,10:55:45,09:58:58,16:06:49,18:20:58,17:03:48
31,Yes,Travel_Rarely,Research & Development,15,1,Medical,1345,Female,2,Sales Executive,Married,40660,3.0,22,0,4.0,2,2,2,2,2.0,3.0,3.0,2,4,09:21:19,10:46:03,10:01:09,17:24:44,19:54:56,18:25:31
41,No,Travel_Rarely,Research & Development,17,2,Other,1346,Male,1,Manufacturing Director,Divorced,52080,3.0,11,3,12.0,2,9,0,7,3.0,3.0,3.0,1,3,09:11:38,10:43:13,09:59:56,17:04:06,19:13:24,18:07:04
26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1347,Male,2,Sales Executive,Married,48770,1.0,13,1,8.0,5,8,5,7,3.0,3.0,3.0,4,3,09:05:39,10:43:49,10:00:59,16:25:17,19:10:44,17:57:59
36,No,Travel_Rarely,Human Resources,25,1,Human Resources,1348,Male,2,Research Scientist,Divorced,31170,6.0,21,1,7.0,2,3,0,1,2.0,2.0,3.0,4,4,09:18:39,10:53:07,09:59:32,15:57:28,17:54:39,16:47:28
51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1349,Female,1,Manager,Single,15690,2.0,11,0,18.0,2,4,0,3,1.0,4.0,3.0,4,3,09:15:47,10:49:17,10:01:17,16:06:20,18:37:36,17:12:41
39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1350,Female,1,Research Scientist,Married,196580,4.0,13,1,17.0,3,15,5,9,4.0,3.0,4.0,4,3,09:20:07,10:41:20,10:01:54,16:29:28,19:01:32,17:54:32
25,No,Travel_Rarely,Sales,29,1,Medical,1351,Female,3,Research Scientist,Married,30690,2.0,14,1,6.0,3,2,2,2,1.0,3.0,3.0,2,3,09:08:10,10:48:09,10:00:18,16:42:56,19:19:04,17:47:54
30,No,Travel_Rarely,Research & Development,21,1,Medical,1352,Male,2,Laboratory Technician,Married,104350,0.0,11,0,12.0,5,11,4,7,3.0,4.0,1.0,3,3,09:00:37,10:44:34,10:00:36,18:48:11,21:08:04,20:00:18
32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1353,Female,2,Research Director,Single,41480,7.0,15,0,10.0,0,5,0,4,1.0,1.0,4.0,2,3,09:25:35,10:56:13,10:02:02,16:53:05,19:20:01,17:56:08
45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1354,Female,2,Healthcare Representative,Single,57680,5.0,23,1,9.0,4,6,0,3,3.0,4.0,2.0,3,4,09:19:00,10:47:44,10:00:28,16:16:27,18:31:17,17:22:55
38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1355,Female,2,Research Director,Single,50420,3.0,16,1,19.0,4,3,2,2,4.0,3.0,3.0,3,3,09:18:36,10:49:09,09:57:20,19:03:30,21:38:36,20:22:17
30,No,Travel_Rarely,Sales,13,3,Marketing,1356,Female,2,Laboratory Technician,Single,57700,1.0,16,1,5.0,2,5,0,4,1.0,3.0,2.0,4,3,09:19:56,10:51:15,10:02:46,15:42:32,17:45:14,16:43:35
32,No,Travel_Frequently,Sales,2,3,Marketing,1357,Male,3,Laboratory Technician,Divorced,77560,0.0,21,0,9.0,3,8,0,7,4.0,4.0,4.0,3,4,09:15:37,10:50:48,10:01:30,15:23:15,17:39:46,16:31:51
30,No,Travel_Rarely,Research & Development,1,3,Medical,1358,Female,3,Sales Executive,Divorced,103060,5.0,13,0,8.0,5,3,2,2,4.0,1.0,3.0,3,3,09:18:45,10:46:59,10:01:07,15:28:41,17:58:50,16:44:22
30,No,Travel_Rarely,Sales,9,3,Medical,1359,Male,2,Research Scientist,Single,39360,0.0,11,1,6.0,3,5,1,2,2.0,4.0,3.0,3,3,09:19:19,10:52:12,09:59:43,15:19:05,17:50:47,16:23:21
41,No,Travel_Frequently,Sales,10,2,Medical,1360,Female,3,Manufacturing Director,Divorced,79450,4.0,12,1,21.0,6,7,7,7,4.0,1.0,2.0,2,3,09:08:48,10:40:04,09:59:25,15:56:49,18:16:19,17:18:33
41,No,Travel_Rarely,Research & Development,10,4,Medical,1361,Male,4,Research Scientist,Married,57430,2.0,12,3,7.0,2,5,1,4,3.0,1.0,3.0,4,3,09:22:24,10:35:26,09:58:50,17:06:23,19:00:19,17:59:48
19,No,Travel_Rarely,Research & Development,1,3,Other,1362,Female,5,Manufacturing Director,Single,152020,1.0,18,3,1.0,2,1,0,0,2.0,2.0,3.0,2,3,09:12:56,10:41:56,09:59:00,15:19:56,17:40:25,16:21:48
40,No,Travel_Frequently,Research & Development,26,4,Medical,1363,Male,2,Manufacturing Director,Divorced,54400,1.0,12,1,20.0,2,20,2,13,2.0,2.0,3.0,3,3,09:20:16,10:39:59,10:00:43,16:08:15,17:55:49,17:00:57
35,No,Travel_Rarely,Sales,8,1,Marketing,1364,Female,3,Laboratory Technician,Married,37600,1.0,14,3,10.0,2,10,0,6,3.0,2.0,3.0,3,3,09:04:50,10:36:37,09:59:17,15:54:13,18:23:53,17:23:00
53,No,Travel_Rarely,Sales,14,2,Life Sciences,1365,Female,5,Manufacturing Director,Married,35170,2.0,12,1,13.0,1,7,4,5,2.0,3.0,1.0,2,3,09:19:44,10:47:21,10:00:47,19:43:39,22:09:56,20:54:22
45,No,Travel_Rarely,Sales,1,4,Technical Degree,1366,Male,1,Research Scientist,Divorced,25800,8.0,17,3,20.0,3,17,0,15,2.0,2.0,1.0,3,3,09:11:59,10:37:17,09:59:57,15:27:00,17:55:10,16:47:24
32,No,Travel_Frequently,Sales,2,2,Life Sciences,1367,Female,1,Manufacturing Director,Single,21660,1.0,19,1,9.0,4,9,3,7,2.0,4.0,3.0,1,3,09:21:18,10:58:20,10:00:47,16:40:18,19:17:18,17:55:14
29,No,Non-Travel,Research & Development,10,4,Technical Degree,1368,Male,3,Healthcare Representative,Married,58690,1.0,11,1,10.0,6,10,0,9,4.0,3.0,3.0,4,3,09:00:02,10:54:20,10:00:55,14:39:09,17:40:36,16:06:43
51,No,Travel_Rarely,Research & Development,1,3,Other,1369,Female,3,Research Director,Married,80080,2.0,15,1,10.0,4,1,0,0,2.0,3.0,3.0,3,3,09:15:24,10:45:49,10:00:49,16:23:07,18:41:09,17:35:14
58,No,Travel_Rarely,Sales,3,3,Marketing,1370,Female,1,Research Scientist,Married,52060,4.0,11,3,9.0,4,1,0,0,2.0,2.0,2.0,1,3,09:19:35,10:50:53,10:00:50,18:46:09,21:05:06,20:00:09
40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1371,Male,4,Laboratory Technician,Married,52950,7.0,18,0,15.0,4,12,2,11,3.0,4.0,2.0,3,3,09:17:56,10:43:45,10:01:59,15:05:44,17:37:31,16:13:44
34,No,Travel_Frequently,Sales,24,4,Marketing,1372,Male,2,Manufacturing Director,Married,164130,6.0,16,0,6.0,1,4,1,2,3.0,3.0,3.0,3,3,09:12:28,10:39:50,10:00:36,15:46:49,17:50:30,16:59:15
22,No,Travel_Rarely,Research & Development,3,3,Medical,1373,Male,1,Laboratory Technician,Married,132690,1.0,25,1,2.0,2,2,2,2,3.0,4.0,3.0,3,4,09:18:05,10:44:28,10:00:22,16:32:53,18:40:38,17:41:02
27,No,Non-Travel,Research & Development,3,3,Medical,1374,Male,1,Healthcare Representative,Divorced,27830,6.0,16,1,6.0,2,2,2,2,4.0,2.0,1.0,4,3,09:14:50,10:53:00,10:01:17,14:39:51,17:28:45,16:19:19
28,No,Travel_Rarely,Sales,4,4,Life Sciences,1375,Male,2,Healthcare Representative,Married,54330,1.0,13,1,5.0,4,5,0,2,3.0,4.0,1.0,2,3,09:07:52,10:37:20,09:58:30,15:33:06,17:21:01,16:30:28
57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1376,Male,2,Manufacturing Director,Divorced,20130,3.0,14,1,12.0,5,5,1,4,3.0,4.0,1.0,3,3,09:03:59,11:02:14,09:58:41,19:46:39,22:03:18,20:51:09
27,No,Non-Travel,Research & Development,2,3,Life Sciences,1377,Male,1,Manufacturing Director,Divorced,139660,1.0,19,0,1.0,1,1,0,1,3.0,3.0,2.0,3,3,09:11:46,10:40:40,09:59:11,19:34:26,21:41:04,20:36:04
50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1378,Female,2,Manufacturing Director,Single,43740,3.0,15,1,21.0,5,5,4,4,3.0,2.0,3.0,4,3,09:17:23,10:34:00,09:59:34,14:57:46,17:07:19,16:12:05
41,No,Travel_Rarely,Sales,7,4,Marketing,1379,Male,4,Laboratory Technician,Divorced,68420,4.0,12,1,13.0,3,9,1,8,1.0,3.0,3.0,3,3,09:10:19,10:38:53,09:56:41,15:19:34,17:06:57,16:07:55
30,No,Travel_Rarely,Human Resources,1,4,Human Resources,1380,Female,1,Manager,Married,174260,2.0,12,1,12.0,0,10,7,4,2.0,4.0,3.0,2,3,08:53:07,10:46:35,09:59:20,15:27:31,18:02:25,16:53:53
38,No,Travel_Rarely,Sales,1,1,Medical,1381,Male,2,Laboratory Technician,Single,176030,4.0,16,0,12.0,0,8,0,7,1.0,4.0,4.0,2,3,09:06:41,10:51:08,10:00:42,15:24:20,17:29:50,16:20:08
32,No,Travel_Rarely,Research & Development,20,3,Medical,1382,Female,1,Manufacturing Director,Single,45810,3.0,14,1,8.0,3,5,1,4,3.0,3.0,3.0,3,3,09:05:14,10:43:17,09:59:16,15:34:57,18:13:54,16:55:18
27,No,Travel_Rarely,Research & Development,5,4,Medical,1383,Male,2,Healthcare Representative,Married,47350,0.0,13,0,6.0,2,5,1,1,3.0,2.0,2.0,3,3,09:04:16,10:52:21,09:57:04,17:40:07,20:08:52,18:50:10
19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1384,Male,2,Healthcare Representative,Single,41870,0.0,22,1,1.0,4,0,0,0,3.0,1.0,4.0,3,4,09:12:46,10:48:04,09:59:49,16:16:44,18:29:15,17:30:26
36,No,Travel_Frequently,Sales,25,3,Marketing,1385,Female,2,Research Director,Single,55050,4.0,21,2,13.0,3,8,7,2,4.0,2.0,2.0,3,4,09:13:40,10:39:21,09:59:33,15:55:45,18:33:40,17:23:58
30,No,Non-Travel,Sales,1,3,Medical,1386,Female,1,Sales Executive,Divorced,54700,1.0,18,1,12.0,2,12,6,10,3.0,1.0,3.0,3,3,09:15:35,10:50:34,10:01:08,15:47:40,17:56:52,16:49:40
45,No,Travel_Rarely,Research & Development,24,2,Medical,1387,Male,2,Sales Executive,Divorced,54760,4.0,13,1,9.0,3,5,0,3,3.0,1.0,4.0,3,3,09:12:59,10:47:23,09:59:47,16:57:50,19:09:46,18:07:17
56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1388,Male,4,Manager,Divorced,25870,4.0,12,0,19.0,2,2,2,2,3.0,1.0,3.0,2,3,09:11:19,10:41:33,09:59:49,17:18:19,19:13:28,18:16:49
33,No,Travel_Rarely,Research & Development,2,2,Medical,1389,Male,1,Sales Executive,Single,24400,0.0,18,3,4.0,4,3,0,2,3.0,4.0,4.0,3,3,09:06:24,10:57:18,09:59:28,15:42:24,18:14:03,16:46:52
19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1390,Male,2,Sales Executive,Single,159720,1.0,21,0,1.0,2,1,1,0,2.0,4.0,2.0,3,4,09:07:05,10:51:54,10:01:04,15:56:11,18:36:07,17:13:33
46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1391,Female,2,Laboratory Technician,Divorced,153790,1.0,12,0,24.0,1,24,15,7,2.0,1.0,3.0,1,3,09:14:30,10:43:10,10:00:15,15:47:44,17:54:18,16:55:33
38,No,Travel_Rarely,Sales,4,4,Life Sciences,1392,Male,1,Manufacturing Director,Single,70820,1.0,14,0,2.0,3,2,2,1,3.0,4.0,3.0,4,3,09:11:46,10:46:17,09:59:25,16:45:15,19:04:32,17:55:16
31,No,Travel_Rarely,Sales,2,5,Life Sciences,1393,Male,2,Sales Representative,Married,27280,8.0,11,0,7.0,3,4,0,2,3.0,4.0,3.0,4,3,09:16:58,10:55:35,09:58:32,19:20:42,21:25:28,20:20:17
34,No,Travel_Rarely,Sales,9,3,Marketing,1394,Female,2,Manager,Single,53680,2.0,14,1,9.0,2,3,1,2,4.0,2.0,3.0,3,3,09:22:47,10:52:04,10:01:48,15:23:44,17:14:20,16:16:40
41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1395,Male,5,Laboratory Technician,Single,53470,1.0,24,1,4.0,1,4,0,2,2.0,2.0,2.0,3,4,09:03:06,10:40:08,10:00:11,18:47:31,21:14:10,20:07:24
50,No,Travel_Rarely,Sales,19,4,Marketing,1396,Male,3,Sales Executive,Married,31950,2.0,11,0,5.0,4,3,0,2,3.0,3.0,2.0,2,3,09:13:36,10:44:53,09:58:47,15:41:21,17:53:02,16:45:37
53,No,Travel_Rarely,Sales,1,2,Life Sciences,1397,Male,1,Manager,Divorced,39890,1.0,13,0,5.0,2,4,1,3,4.0,1.0,3.0,3,3,09:09:52,10:40:09,09:58:37,14:50:04,17:13:11,16:05:36
33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1398,Male,1,Human Resources,Married,33060,1.0,11,3,8.0,6,8,1,6,4.0,2.0,3.0,1,3,09:11:04,10:46:12,10:01:26,16:14:11,18:39:07,17:32:44
40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1399,Female,2,Sales Executive,Married,70050,1.0,20,2,21.0,2,20,9,9,4.0,3.0,3.0,3,4,09:15:35,10:48:55,10:00:51,14:51:29,17:17:08,16:13:14
55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1400,Female,2,Laboratory Technician,Single,26550,8.0,17,0,36.0,0,24,2,15,3.0,2.0,3.0,2,3,09:12:09,10:56:34,10:01:06,14:36:18,17:14:04,16:07:24
34,No,Travel_Frequently,Human Resources,7,4,Other,1401,Female,1,Research Scientist,Married,13930,1.0,11,2,10.0,4,10,1,9,4.0,3.0,2.0,4,3,09:18:53,10:57:20,09:59:01,15:40:00,17:58:27,16:47:03
51,No,Travel_Rarely,Human Resources,4,2,Human Resources,1402,Male,2,Sales Representative,Single,25700,3.0,18,0,21.0,2,7,1,0,4.0,2.0,3.0,3,3,08:57:36,10:49:35,09:59:50,16:28:12,18:24:45,17:23:27
52,No,Travel_Rarely,Research & Development,2,4,Medical,1403,Female,2,Sales Representative,Married,35370,0.0,11,1,34.0,3,33,11,9,3.0,3.0,3.0,3,3,09:18:21,10:44:16,09:58:51,15:04:23,17:31:27,16:16:55
27,No,Travel_Rarely,Sales,15,3,Marketing,1404,Male,1,Research Scientist,Single,39860,1.0,12,2,7.0,3,7,0,3,4.0,2.0,2.0,3,3,09:10:06,10:58:02,09:59:03,15:54:34,18:42:19,17:30:44
35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1405,Female,2,Research Director,Married,108830,3.0,12,0,8.0,3,1,0,1,2.0,3.0,3.0,4,3,09:06:31,11:01:46,10:00:22,17:59:01,20:16:17,19:00:03
43,No,Non-Travel,Research & Development,6,2,Medical,1406,Male,1,Healthcare Representative,Divorced,20280,4.0,20,1,7.0,2,5,2,2,4.0,4.0,4.0,2,4,09:11:40,10:45:15,09:57:55,16:41:53,19:14:57,17:58:44
45,No,Non-Travel,Research & Development,9,2,Medical,1407,Female,1,Sales Executive,Married,95250,9.0,19,0,22.0,3,20,11,8,1.0,4.0,3.0,3,3,09:10:56,10:37:09,09:59:19,15:02:54,17:34:44,16:10:11
37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1408,Female,1,Research Scientist,Married,29290,1.0,12,0,8.0,2,8,1,7,2.0,1.0,,1,3,09:20:06,10:41:41,09:59:55,19:06:43,21:11:03,20:07:35
35,No,Travel_Frequently,Research & Development,1,3,Other,1409,Male,2,Research Director,Single,22750,5.0,13,0,10.0,2,6,1,2,2.0,2.0,3.0,4,3,09:17:04,10:50:30,10:00:57,15:02:49,17:24:27,16:06:32
42,No,Non-Travel,Research & Development,1,1,Technical Degree,1410,Male,2,Sales Executive,Divorced,78790,2.0,11,1,11.0,2,5,0,2,3.0,3.0,3.0,3,3,09:09:43,10:42:24,10:00:17,15:12:41,17:33:21,16:24:25
38,No,Travel_Rarely,Sales,8,2,Marketing,1411,Male,5,Research Scientist,Married,49300,9.0,14,0,14.0,0,1,0,0,4.0,3.0,3.0,3,3,09:11:04,10:37:16,09:59:16,15:04:18,17:14:36,16:16:48
38,No,Travel_Rarely,Human Resources,25,1,Human Resources,1412,Female,1,Manufacturing Director,Married,78470,3.0,14,1,9.0,3,7,1,7,4.0,4.0,1.0,4,3,09:16:15,10:40:46,09:59:24,16:15:01,18:12:38,17:15:13
27,No,Travel_Frequently,Research & Development,13,4,Medical,1413,Male,1,Manager,Married,44010,5.0,13,0,6.0,4,2,2,0,3.0,1.0,3.0,2,3,09:17:15,10:41:51,09:58:47,15:10:59,17:48:53,16:29:50
49,No,Non-Travel,Research & Development,23,1,Other,1414,Female,2,Sales Executive,Divorced,92410,1.0,19,1,7.0,5,7,1,7,4.0,4.0,3.0,3,3,09:12:06,10:45:27,10:01:00,18:33:30,20:55:31,19:36:36
34,No,Travel_Frequently,Research & Development,7,2,Medical,1415,Male,4,Sales Representative,Divorced,29740,1.0,23,0,5.0,2,5,2,0,4.0,3.0,4.0,3,4,09:10:23,10:55:42,10:00:44,19:28:08,21:34:37,20:31:25
40,No,Travel_Rarely,Research & Development,23,3,Medical,1416,Female,1,Laboratory Technician,Married,45020,8.0,12,2,15.0,0,7,3,7,3.0,4.0,4.0,2,3,09:14:15,10:45:54,10:00:18,19:24:07,21:34:58,20:24:21
38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,1417,Female,3,Research Scientist,Married,107480,7.0,15,0,17.0,3,1,0,0,2.0,1.0,3.0,3,3,09:23:14,10:45:00,10:00:18,17:16:14,19:24:27,18:22:29
29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,1418,Female,2,Research Scientist,Married,15550,1.0,19,2,10.0,2,10,1,9,2.0,4.0,2.0,3,3,09:17:15,10:36:37,09:59:57,15:44:08,18:01:22,16:42:19
22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1419,Female,4,Healthcare Representative,Divorced,129360,1.0,11,2,4.0,3,4,2,2,4.0,2.0,2.0,3,3,09:12:20,10:40:40,09:58:16,17:27:49,19:37:01,18:29:57
36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1420,Female,2,Laboratory Technician,Single,23050,1.0,17,0,8.0,3,8,1,7,2.0,4.0,3.0,3,3,09:14:49,10:35:07,09:58:44,16:01:55,18:24:01,17:28:46
40,No,Non-Travel,Research & Development,28,2,Life Sciences,1421,Male,1,Manufacturing Director,Married,167040,9.0,22,0,5.0,2,3,0,2,4.0,4.0,1.0,4,4,09:18:51,10:43:27,10:00:38,15:07:12,17:05:56,16:06:09
46,No,Travel_Rarely,Research & Development,25,1,Medical,1422,Male,5,Research Scientist,Divorced,34330,7.0,18,0,17.0,3,4,0,3,4.0,1.0,3.0,3,3,09:19:32,10:47:12,09:59:02,14:47:03,17:16:30,15:58:08
32,Yes,Travel_Rarely,Research & Development,5,3,Medical,1423,Male,1,Healthcare Representative,Married,34770,1.0,11,0,14.0,2,14,9,8,4.0,4.0,2.0,4,3,09:17:42,10:45:31,10:00:13,16:20:57,18:56:09,17:47:10
30,No,Non-Travel,Research & Development,17,4,Life Sciences,1424,Male,2,Healthcare Representative,Single,64300,1.0,12,1,12.0,2,11,5,8,3.0,3.0,3.0,2,3,09:09:51,10:38:07,10:00:37,16:52:00,18:59:53,17:59:44
27,No,Travel_Frequently,Research & Development,18,2,Medical,1425,Female,1,Laboratory Technician,Single,65160,1.0,19,1,7.0,4,7,0,7,4.0,3.0,3.0,3,3,09:20:16,10:41:58,10:00:37,15:06:19,17:15:58,16:12:30
51,No,Travel_Rarely,Research & Development,2,1,Medical,1426,Female,1,Manufacturing Director,Married,39070,5.0,13,0,16.0,2,10,4,7,2.0,2.0,1.0,3,3,09:11:57,10:36:33,10:00:04,15:24:59,17:51:51,16:42:14
30,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1427,Female,2,Research Scientist,Single,55620,5.0,13,0,8.0,3,5,0,4,4.0,1.0,3.0,2,3,09:21:52,10:59:03,10:02:02,17:34:12,19:53:22,18:33:34
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1428,Male,2,Human Resources,Single,68830,3.0,19,2,16.0,3,1,0,0,4.0,4.0,3.0,2,3,09:09:51,10:45:27,10:00:20,17:43:46,20:19:46,19:05:46
30,Yes,Travel_Frequently,Sales,3,2,Medical,1429,Male,2,Healthcare Representative,Single,28620,5.0,14,0,9.0,2,6,0,1,3.0,1.0,2.0,2,3,09:11:35,10:41:55,09:59:50,16:02:32,18:04:08,17:00:19
29,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1430,Male,1,Sales Executive,Single,49780,0.0,13,0,7.0,3,6,1,5,3.0,3.0,2.0,2,3,09:16:19,10:43:56,09:59:49,16:48:08,18:46:55,17:46:56
45,No,Non-Travel,Research & Development,2,3,Medical,1431,Female,2,Research Scientist,Single,103680,6.0,12,2,23.0,2,19,12,8,4.0,4.0,3.0,3,3,09:17:53,10:45:22,10:00:17,15:21:24,17:48:45,16:35:53
54,No,Travel_Rarely,Sales,8,2,Marketing,1432,Female,2,Laboratory Technician,Married,61340,2.0,19,0,16.0,2,6,0,5,4.0,1.0,3.0,2,3,09:25:54,10:48:31,09:59:08,15:31:50,17:21:16,16:24:28
36,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1433,Male,1,Healthcare Representative,Single,67350,8.0,25,2,16.0,3,13,3,7,4.0,2.0,4.0,2,4,09:09:40,10:52:14,10:00:56,16:25:37,18:57:47,17:36:10
33,No,Travel_Rarely,Sales,9,1,Other,1434,Female,3,Sales Executive,Married,32950,6.0,22,2,7.0,2,3,1,1,3.0,2.0,3.0,3,4,09:07:03,10:46:46,10:00:50,16:27:03,18:40:47,17:30:29
37,No,Travel_Frequently,Sales,2,4,Life Sciences,1435,Male,2,Laboratory Technician,Divorced,52380,1.0,15,1,10.0,5,10,0,7,2.0,4.0,3.0,3,3,09:17:14,10:52:21,09:59:48,19:12:50,21:07:31,20:07:53
38,No,Travel_Rarely,Research & Development,1,2,Medical,1436,Male,4,Laboratory Technician,Divorced,64720,0.0,12,0,17.0,4,16,5,13,1.0,3.0,2.0,3,3,09:05:52,11:00:06,10:00:29,15:57:26,17:58:45,16:53:33
31,No,Non-Travel,Sales,4,1,Medical,1437,Female,3,Research Scientist,Married,96100,0.0,11,1,6.0,2,5,1,4,3.0,3.0,3.0,2,3,09:19:51,10:58:01,10:00:00,14:58:05,17:16:54,15:59:39
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1438,Female,3,Manager,Married,198330,3.0,13,0,7.0,2,1,0,0,3.0,4.0,3.0,3,3,09:20:24,10:44:11,10:00:54,14:57:08,17:18:28,16:11:53
37,No,Travel_Frequently,Sales,2,3,Marketing,1439,Female,2,Laboratory Technician,Divorced,97560,4.0,19,0,13.0,2,9,5,8,1.0,4.0,3.0,3,3,09:14:56,10:49:10,10:00:18,15:59:37,17:58:51,16:57:29
29,No,Travel_Frequently,Sales,15,4,Medical,1440,Female,1,Sales Executive,Married,49680,1.0,19,3,11.0,4,11,4,1,2.0,4.0,3.0,3,3,09:14:47,10:51:22,09:59:14,15:18:11,17:35:22,16:18:15
35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,1441,Female,1,Sales Executive,Single,21450,1.0,13,0,10.0,6,10,0,8,3.0,3.0,4.0,2,3,09:12:21,10:51:38,10:00:57,14:32:50,16:55:41,16:00:38
29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1442,Female,1,Research Scientist,Single,21800,1.0,21,0,4.0,2,4,0,1,3.0,4.0,2.0,3,4,09:12:29,10:50:44,10:00:26,17:26:49,19:25:48,18:21:39
52,No,Travel_Rarely,Research & Development,1,2,Medical,1443,Female,4,Manager,Single,83460,7.0,14,0,6.0,5,2,2,2,3.0,4.0,2.0,3,3,09:09:43,10:56:37,10:00:53,16:11:13,18:36:15,17:25:16
42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1444,Female,2,Sales Executive,Married,34450,1.0,11,2,22.0,2,22,11,15,3.0,4.0,3.0,3,3,09:10:56,10:39:42,10:00:18,15:09:32,17:23:05,16:22:27
59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1445,Male,1,Healthcare Representative,Married,27600,8.0,11,0,7.0,3,2,2,2,2.0,3.0,2.0,4,3,09:10:12,10:47:46,09:59:19,15:29:49,17:41:56,16:42:31
